player_id,player_name,season,team_abbr,salary_usd,salary_cap_share_t,real_salary_change,cy_A_up,cy_B_offseason,cy_C,contract_year,cy_exogenous,draft_round,experience
walkeke02,Kemba Walker,2016,CHO,12000000.0,0.1714285714285714,-0.2561105207226354,0.0,0.0,0,0.0,0.0,1.0,5.0
walkeke02,Kemba Walker,2017,CHO,12000000.0,0.1275239107332625,-0.0504540867810293,0.0,0.0,0,0.0,0.0,1.0,6.0
walkeke02,Kemba Walker,2018,CHO,12000000.0,0.1210898082744702,-0.0274779195289498,0.0,0.0,0,0.0,0.0,1.0,7.0
walkeke02,Kemba Walker,2019,CHO,12000000.0,0.1177625122669283,1.5484340054995416,1.0,1.0,0,1.0,1.0,1.0,8.0
walkeke02,Kemba Walker,2020,BOS,32742000.0,0.3001099908340972,0.0499999999999998,0.0,0.0,0,0.0,0.0,1.0,9.0
walkeke02,Kemba Walker,2021,BOS,34379100.0,0.315115490375802,-0.0127485067041528,0.0,1.0,0,1.0,1.0,1.0,10.0
walkeke02,Kemba Walker,2022,NYK,34967442.0,0.3110982384341637,,,,0,,,1.0,11.0
duranke01,Kevin Durant,2016,OKC,21971850.0,0.3138835714285714,-0.1014456602894531,0.0,1.0,0,1.0,1.0,1.0,9.0
duranke01,Kevin Durant,2017,GSW,26540100.0,0.2820414452709883,-0.1055554489065877,0.0,0.0,0,0.0,0.0,1.0,10.0
duranke01,Kevin Durant,2018,GSW,25000000.0,0.2522704339051463,0.1670264965652601,0.0,0.0,0,0.0,0.0,1.0,11.0
