player_id,season,gp,season_length_t,games_missed_t,gp_pct_t,games_missed_lag1,games_missed_3y_cum
templga01,2019,75,82,7,0.9146341463414634,17.0,36.0
templga01,2020,62,72,10,0.8611111111111112,7.0,41.0
templga01,2021,56,72,16,0.7777777777777778,10.0,34.0
templga01,2022,59,82,23,0.7195121951219512,16.0,33.0
templga01,2023,25,82,57,0.3048780487804878,23.0,49.0
templga01,2024,27,82,55,0.32926829268292684,57.0,96.0
teodomi01,2018,45,82,37,0.5487804878048781,,
terryda01,2023,38,82,44,0.4634146341463415,,
terryda01,2024,59,82,23,0.7195121951219512,44.0,44.0
terryja01,2016,72,82,10,0.8780487804878049,,
terryja01,2017,74,82,8,0.9024390243902439,10.0,10.0
terryja01,2018,51,82,31,0.6219512195121951,8.0,18.0
theisda01,2018,63,82,19,0.7682926829268293,,
theisda01,2019,66,82,16,0.8048780487804879,19.0,19.0
theisda01,2020,65,72,7,0.9027777777777778,16.0,35.0
theisda01,2021,65,72,7,0.9027777777777778,7.0,42.0
theisda01,2022,47,82,35,0.573170731707317,7.0,30.0
theisda01,2024,60,82,22,0.7317073170731707,35.0,49.0
thomabr01,2021,32,72,40,0.4444444444444444,,
thomaca02,2022,67,82,15,0.8170731707317073,,
thomaca02,2023,57,82,25,0.6951219512195121,15.0,15.0
thomaca02,2024,66,82,16,0.8048780487804879,25.0,40.0
thomais02,2016,82,82,0,1.0,,
thomais02,2017,76,82,6,0.926829268292683,0.0,0.0
thomais02,2018,32,82,50,0.3902439024390244,6.0,6.0
thomais02,2022,22,82,60,0.2682926829268293,50.0,56.0
thomakh01,2019,26,82,56,0.3170731707317073,,
thomala01,2016,59,82,23,0.7195121951219512,,
thomala01,2017,46,82,36,0.5609756097560976,23.0,23.0
thomala01,2018,73,82,9,0.8902439024390244,36.0,59.0
thomala01,2019,46,82,36,0.5609756097560976,9.0,68.0
thomama02,2020,41,72,31,0.5694444444444444,,
thomama02,2021,45,72,27,0.625,31.0,31.0
thomama02,2022,40,82,42,0.4878048780487805,27.0,58.0
thompam01,2024,62,82,20,0.7560975609756098,,
thompau01,2024,63,82,19,0.7682926829268293,,
thompho01,2016,77,82,5,0.9390243902439024,,
thompho01,2017,40,82,42,0.4878048780487805,5.0,5.0
thompja02,2016,47,82,35,0.573170731707317,,
thompkl01,2016,80,82,2,0.975609756097561,,
thompkl01,2017,78,82,4,0.9512195121951219,2.0,2.0
thompkl01,2018,73,82,9,0.8902439024390244,4.0,6.0
thompkl01,2019,78,82,4,0.9512195121951219,9.0,15.0
thompkl01,2022,32,82,50,0.3902439024390244,4.0,17.0
thompkl01,2023,69,82,13,0.8414634146341463,50.0,63.0
thompkl01,2024,77,82,5,0.9390243902439024,13.0,67.0
thomptr01,2016,82,82,0,1.0,,
thomptr01,2017,78,82,4,0.9512195121951219,0.0,0.0
thomptr01,2018,53,82,29,0.6463414634146342,4.0,4.0
thomptr01,2019,43,82,39,0.524390243902439,29.0,33.0
thomptr01,2020,57,72,15,0.7916666666666666,39.0,72.0
thomptr01,2021,54,72,18,0.75,15.0,83.0
thomptr01,2022,57,82,25,0.6951219512195121,18.0,72.0
thomptr01,2024,49,82,33,0.5975609756097561,25.0,58.0
thorjt01,2022,33,82,49,0.4024390243902439,,
thorjt01,2023,69,82,13,0.8414634146341463,49.0,49.0
thorjt01,2024,63,82,19,0.7682926829268293,13.0,62.0
thornma01,2016,61,82,21,0.7439024390243902,,
thornma01,2017,33,82,49,0.4024390243902439,21.0,21.0
thornsi01,2018,73,82,9,0.8902439024390244,,
thornsi01,2021,21,72,51,0.2916666666666667,9.0,9.0
thybuma01,2020,65,72,7,0.9027777777777778,,
thybuma01,2021,65,72,7,0.9027777777777778,7.0,7.0
thybuma01,2022,66,82,16,0.8048780487804879,7.0,14.0
thybuma01,2023,71,82,11,0.8658536585365854,16.0,30.0
thybuma01,2024,65,82,17,0.7926829268292683,11.0,34.0
tilliki02,2022,36,82,46,0.43902439024390244,,
tillmxa01,2021,59,72,13,0.8194444444444444,,
tillmxa01,2022,53,82,29,0.6463414634146342,13.0,13.0
tillmxa01,2023,61,82,21,0.7439024390243902,29.0,42.0
tillmxa01,2024,54,82,28,0.6585365853658537,21.0,63.0
tollian01,2016,72,82,10,0.8780487804878049,,
tollian01,2017,65,82,17,0.7926829268292683,10.0,10.0
tollian01,2018,79,82,3,0.9634146341463414,17.0,27.0
tollian01,2019,65,82,17,0.7926829268292683,3.0,30.0
tollian01,2020,55,72,17,0.7638888888888888,17.0,37.0
toppiob01,2021,62,72,10,0.8611111111111112,,
toppiob01,2022,72,82,10,0.8780487804878049,10.0,10.0
toppiob01,2023,67,82,15,0.8170731707317073,10.0,20.0
toppiob01,2024,82,82,0,1.0,15.0,35.0
toscaju01,2021,53,72,19,0.7361111111111112,,
toscaju01,2022,73,82,9,0.8902439024390244,19.0,19.0
toscaju01,2023,52,82,30,0.6341463414634146,9.0,28.0
townska01,2016,82,82,0,1.0,,
townska01,2017,82,82,0,1.0,0.0,0.0
townska01,2018,82,82,0,1.0,0.0,0.0
townska01,2019,77,82,5,0.9390243902439024,0.0,0.0
townska01,2020,35,72,37,0.4861111111111111,5.0,5.0
townska01,2021,50,72,22,0.6944444444444444,37.0,42.0
townska01,2022,74,82,8,0.9024390243902439,22.0,64.0
townska01,2023,29,82,53,0.35365853658536583,8.0,67.0
townska01,2024,62,82,20,0.7560975609756098,53.0,83.0
trentga02,2020,61,72,11,0.8472222222222222,,
trentga02,2021,58,72,14,0.8055555555555556,11.0,11.0
trentga02,2022,70,82,12,0.8536585365853658,14.0,25.0
trentga02,2023,66,82,16,0.8048780487804879,12.0,37.0
trentga02,2024,71,82,11,0.8658536585365854,16.0,42.0
trieral01,2019,64,82,18,0.7804878048780488,,
tuckepj01,2016,82,82,0,1.0,,
tuckepj01,2017,81,82,1,0.9878048780487805,0.0,0.0
tuckepj01,2018,82,82,0,1.0,1.0,1.0
tuckepj01,2019,82,82,0,1.0,0.0,1.0
tuckepj01,2020,72,72,0,1.0,0.0,1.0
tuckepj01,2021,52,72,20,0.7222222222222222,0.0,0.0
tuckepj01,2022,71,82,11,0.8658536585365854,20.0,20.0
tuckepj01,2023,75,82,7,0.9146341463414634,11.0,31.0
tuckepj01,2024,31,82,51,0.3780487804878049,7.0,38.0
tuckera01,2020,20,72,52,0.2777777777777778,,
turneev01,2016,81,82,1,0.9878048780487805,,
turneev01,2017,65,82,17,0.7926829268292683,1.0,1.0
turneev01,2018,79,82,3,0.9634146341463414,17.0,18.0
turneev01,2019,73,82,9,0.8902439024390244,3.0,21.0
turnemy01,2016,60,82,22,0.7317073170731707,,
turnemy01,2017,81,82,1,0.9878048780487805,22.0,22.0
turnemy01,2018,65,82,17,0.7926829268292683,1.0,23.0
turnemy01,2019,74,82,8,0.9024390243902439,17.0,40.0
turnemy01,2020,62,72,10,0.8611111111111112,8.0,26.0
turnemy01,2021,47,72,25,0.6527777777777778,10.0,35.0
turnemy01,2022,42,82,40,0.5121951219512195,25.0,43.0
turnemy01,2023,62,82,20,0.7560975609756098,40.0,75.0
turnemy01,2024,77,82,5,0.9390243902439024,20.0,85.0
udohek01,2018,63,82,19,0.7682926829268293,,
udohek01,2019,51,82,31,0.6219512195121951,19.0,19.0
udrihbe01,2016,44,82,38,0.5365853658536586,,
udrihbe01,2017,39,82,43,0.47560975609756095,38.0,38.0
ulisty01,2017,61,82,21,0.7439024390243902,,
ulisty01,2018,71,82,11,0.8658536585365854,21.0,21.0
umudest01,2024,24,82,58,0.2926829268292683,,
valanjo01,2016,60,82,22,0.7317073170731707,,
valanjo01,2017,80,82,2,0.975609756097561,22.0,22.0
valanjo01,2018,77,82,5,0.9390243902439024,2.0,24.0
valanjo01,2019,49,82,33,0.5975609756097561,5.0,29.0
valanjo01,2020,70,72,2,0.9722222222222222,33.0,40.0
valanjo01,2021,62,72,10,0.8611111111111112,2.0,40.0
valanjo01,2022,74,82,8,0.9024390243902439,10.0,45.0
valanjo01,2023,79,82,3,0.9634146341463414,8.0,20.0
valanjo01,2024,82,82,0,1.0,3.0,21.0
valende01,2017,57,82,25,0.6951219512195121,,
valende01,2018,77,82,5,0.9390243902439024,25.0,25.0
valende01,2020,36,72,36,0.5,5.0,30.0
valende01,2021,62,72,10,0.8611111111111112,36.0,66.0
valende01,2022,24,82,58,0.2926829268292683,10.0,51.0
vandeja01,2021,64,72,8,0.8888888888888888,,
vandeja01,2022,74,82,8,0.9024390243902439,8.0,8.0
vandeja01,2023,78,82,4,0.9512195121951219,8.0,16.0
vandeja01,2024,29,82,53,0.35365853658536583,4.0,20.0
vanvlfr01,2017,37,82,45,0.45121951219512196,,
vanvlfr01,2018,76,82,6,0.926829268292683,45.0,45.0
vanvlfr01,2019,64,82,18,0.7804878048780488,6.0,51.0
vanvlfr01,2020,54,72,18,0.75,18.0,69.0
vanvlfr01,2021,52,72,20,0.7222222222222222,18.0,42.0
vanvlfr01,2022,65,82,17,0.7926829268292683,20.0,56.0
vanvlfr01,2023,69,82,13,0.8414634146341463,17.0,55.0
vanvlfr01,2024,73,82,9,0.8902439024390244,13.0,50.0
varejan01,2016,53,82,29,0.6463414634146342,,
vasqugr01,2016,23,82,59,0.2804878048780488,,
vassede01,2021,62,72,10,0.8611111111111112,,
vassede01,2022,71,82,11,0.8658536585365854,10.0,10.0
vassede01,2023,38,82,44,0.4634146341463415,11.0,21.0
vassede01,2024,68,82,14,0.8292682926829268,44.0,65.0
vaughra01,2016,70,82,12,0.8536585365853658,,
vaughra01,2017,41,82,41,0.5,12.0,12.0
vaughra01,2018,28,82,54,0.34146341463414637,41.0,53.0
vezenal01,2024,42,82,40,0.5121951219512195,,
villach01,2016,62,82,20,0.7560975609756098,,
vincega01,2021,50,72,22,0.6944444444444444,,
vincega01,2022,68,82,14,0.8292682926829268,22.0,22.0
vincega01,2023,68,82,14,0.8292682926829268,14.0,36.0
vonleno01,2016,78,82,4,0.9512195121951219,,
vonleno01,2017,74,82,8,0.9024390243902439,4.0,4.0
vonleno01,2018,54,82,28,0.6585365853658537,8.0,12.0
vonleno01,2019,68,82,14,0.8292682926829268,28.0,40.0
vonleno01,2020,36,72,36,0.5,14.0,50.0
vonleno01,2023,23,82,59,0.2804878048780488,36.0,78.0
vucevni01,2016,65,82,17,0.7926829268292683,,
vucevni01,2017,75,82,7,0.9146341463414634,17.0,17.0
vucevni01,2018,57,82,25,0.6951219512195121,7.0,24.0
vucevni01,2019,80,82,2,0.975609756097561,25.0,49.0
vucevni01,2020,62,72,10,0.8611111111111112,2.0,34.0
vucevni01,2021,70,72,2,0.9722222222222222,10.0,37.0
vucevni01,2022,73,82,9,0.8902439024390244,2.0,14.0
vucevni01,2023,82,82,0,1.0,9.0,21.0
vucevni01,2024,76,82,6,0.926829268292683,0.0,11.0
vujacsa01,2016,61,82,21,0.7439024390243902,,
vujacsa01,2017,42,82,40,0.5121951219512195,21.0,21.0
wadede01,2021,63,72,9,0.875,,
wadede01,2022,51,82,31,0.6219512195121951,9.0,9.0
wadede01,2023,44,82,38,0.5365853658536586,31.0,40.0
wadede01,2024,54,82,28,0.6585365853658537,38.0,78.0
wadedw01,2016,74,82,8,0.9024390243902439,,
wadedw01,2017,60,82,22,0.7317073170731707,8.0,8.0
wadedw01,2018,67,82,15,0.8170731707317073,22.0,30.0
wadedw01,2019,72,82,10,0.8780487804878049,15.0,45.0
wagnefr01,2022,79,82,3,0.9634146341463414,,
wagnefr01,2023,80,82,2,0.975609756097561,3.0,3.0
wagnefr01,2024,72,82,10,0.8780487804878049,2.0,5.0
wagnemo01,2019,43,82,39,0.524390243902439,,
wagnemo01,2020,45,72,27,0.625,39.0,39.0
wagnemo01,2021,45,72,27,0.625,27.0,66.0
wagnemo01,2022,63,82,19,0.7682926829268293,27.0,93.0
wagnemo01,2023,57,82,25,0.6951219512195121,19.0,73.0
wagnemo01,2024,80,82,2,0.975609756097561,25.0,71.0
waitedi01,2016,78,82,4,0.9512195121951219,,
waitedi01,2017,46,82,36,0.5609756097560976,4.0,4.0
waitedi01,2018,30,82,52,0.36585365853658536,36.0,40.0
waitedi01,2019,44,82,38,0.5365853658536586,52.0,92.0
walkeja01,2023,56,82,26,0.6829268292682927,,
walkeja01,2024,72,82,10,0.8780487804878049,26.0,26.0
walkeja02,2024,33,82,49,0.4024390243902439,,
walkeke02,2016,81,82,1,0.9878048780487805,,
walkeke02,2017,79,82,3,0.9634146341463414,1.0,1.0
walkeke02,2018,80,82,2,0.975609756097561,3.0,4.0
walkeke02,2019,82,82,0,1.0,2.0,6.0
walkeke02,2020,56,72,16,0.7777777777777778,0.0,5.0
walkeke02,2021,43,72,29,0.5972222222222222,16.0,18.0
walkeke02,2022,37,82,45,0.45121951219512196,29.0,45.0
walkelo01,2020,61,72,11,0.8472222222222222,,
walkelo01,2021,60,72,12,0.8333333333333334,11.0,11.0
walkelo01,2022,70,82,12,0.8536585365853658,12.0,23.0
walkelo01,2023,56,82,26,0.6829268292682927,12.0,35.0
walkelo01,2024,58,82,24,0.7073170731707317,26.0,50.0
wallaca01,2024,82,82,0,1.0,,
wallaty01,2019,62,82,20,0.7560975609756098,,
walljo01,2016,77,82,5,0.9390243902439024,,
walljo01,2017,78,82,4,0.9512195121951219,5.0,5.0
walljo01,2018,41,82,41,0.5,4.0,9.0
walljo01,2019,32,82,50,0.3902439024390244,41.0,50.0
walljo01,2021,40,72,32,0.5555555555555556,50.0,95.0
walljo01,2023,34,82,48,0.4146341463414634,32.0,123.0
wanambr01,2019,36,82,46,0.43902439024390244,,
wanambr01,2020,71,72,1,0.9861111111111112,46.0,46.0
wanambr01,2021,61,72,11,0.8472222222222222,1.0,47.0
wanambr01,2022,23,82,59,0.2804878048780488,11.0,58.0
warretj01,2016,47,82,35,0.573170731707317,,
warretj01,2017,66,82,16,0.8048780487804879,35.0,35.0
warretj01,2018,65,82,17,0.7926829268292683,16.0,51.0
warretj01,2019,43,82,39,0.524390243902439,17.0,68.0
warretj01,2020,67,72,5,0.9305555555555556,39.0,72.0
warretj01,2023,42,82,40,0.5121951219512195,5.0,61.0
washidu02,2022,48,82,34,0.5853658536585366,,
washidu02,2023,31,82,51,0.3780487804878049,34.0,34.0
washipj01,2020,58,72,14,0.8055555555555556,,
washipj01,2021,64,72,8,0.8888888888888888,14.0,14.0
washipj01,2022,65,82,17,0.7926829268292683,8.0,22.0
washipj01,2023,73,82,9,0.8902439024390244,17.0,39.0
washipj01,2024,73,82,9,0.8902439024390244,9.0,34.0
washity02,2023,31,82,51,0.3780487804878049,,
watanyu01,2021,50,72,22,0.6944444444444444,,
watanyu01,2022,38,82,44,0.4634146341463415,22.0,22.0
watanyu01,2023,58,82,24,0.7073170731707317,44.0,66.0
watanyu01,2024,34,82,48,0.4146341463414634,24.0,90.0
waterli01,2022,25,82,57,0.3048780487804878,,
waterli01,2023,41,82,41,0.5,57.0,57.0
waterli01,2024,38,82,44,0.4634146341463415,41.0,98.0
watertr01,2021,26,72,46,0.3611111111111111,,
watfotr01,2022,48,82,34,0.5853658536585366,,
watfotr01,2023,62,82,20,0.7560975609756098,34.0,34.0
watfotr01,2024,63,82,19,0.7682926829268293,20.0,54.0
watsocj01,2016,33,82,49,0.4024390243902439,,
watsocj01,2017,62,82,20,0.7560975609756098,49.0,49.0
watsopa01,2021,27,72,45,0.375,,
watsope01,2023,23,82,59,0.2804878048780488,,
watsope01,2024,80,82,2,0.975609756097561,59.0,59.0
weathqu01,2021,20,72,52,0.2777777777777778,,
weberbr01,2017,20,82,62,0.24390243902439024,,
weemsso01,2016,43,82,39,0.524390243902439,,
wembavi01,2024,71,82,11,0.8658536585365854,,
weslebl01,2023,37,82,45,0.45121951219512196,,
weslebl01,2024,61,82,21,0.7439024390243902,45.0,45.0
westbru01,2016,80,82,2,0.975609756097561,,
westbru01,2017,81,82,1,0.9878048780487805,2.0,2.0
westbru01,2018,80,82,2,0.975609756097561,1.0,3.0
westbru01,2019,73,82,9,0.8902439024390244,2.0,5.0
westbru01,2020,57,72,15,0.7916666666666666,9.0,12.0
westbru01,2021,65,72,7,0.9027777777777778,15.0,26.0
westbru01,2022,78,82,4,0.9512195121951219,7.0,31.0
westbru01,2023,73,82,9,0.8902439024390244,4.0,26.0
westbru01,2024,68,82,14,0.8292682926829268,9.0,20.0
westda01,2016,78,82,4,0.9512195121951219,,
westda01,2017,68,82,14,0.8292682926829268,4.0,4.0
westda01,2018,73,82,9,0.8902439024390244,14.0,18.0
whiteco01,2020,65,72,7,0.9027777777777778,,
whiteco01,2021,69,72,3,0.9583333333333334,7.0,7.0
whiteco01,2022,61,82,21,0.7439024390243902,3.0,10.0
whiteco01,2023,74,82,8,0.9024390243902439,21.0,31.0
whiteco01,2024,79,82,3,0.9634146341463414,8.0,32.0
whitede01,2019,67,82,15,0.8170731707317073,,
whitede01,2020,68,72,4,0.9444444444444444,15.0,15.0
whitede01,2021,36,72,36,0.5,4.0,19.0
whitede01,2022,75,82,7,0.9146341463414634,36.0,55.0
whitede01,2023,82,82,0,1.0,7.0,47.0
whitede01,2024,73,82,9,0.8902439024390244,0.0,43.0
whiteha01,2016,73,82,9,0.8902439024390244,,
whiteha01,2017,77,82,5,0.9390243902439024,9.0,9.0
whiteha01,2018,54,82,28,0.6585365853658537,5.0,14.0
whiteha01,2019,72,82,10,0.8780487804878049,28.0,42.0
whiteha01,2020,67,72,5,0.9305555555555556,10.0,43.0
whiteha01,2021,36,72,36,0.5,5.0,43.0
whiteha01,2022,65,82,17,0.7926829268292683,36.0,51.0
whiteis01,2017,73,82,9,0.8902439024390244,,
whiteok01,2017,35,82,47,0.4268292682926829,,
wieskjo01,2022,29,82,53,0.35365853658536583,,
wiggiaa01,2022,50,82,32,0.6097560975609756,,
wiggiaa01,2023,70,82,12,0.8536585365853658,32.0,32.0
wiggiaa01,2024,78,82,4,0.9512195121951219,12.0,44.0
wiggian01,2016,81,82,1,0.9878048780487805,,
wiggian01,2017,82,82,0,1.0,1.0,1.0
wiggian01,2018,82,82,0,1.0,0.0,1.0
wiggian01,2019,73,82,9,0.8902439024390244,0.0,1.0
wiggian01,2020,54,72,18,0.75,9.0,9.0
wiggian01,2021,71,72,1,0.9861111111111112,18.0,27.0
wiggian01,2022,73,82,9,0.8902439024390244,1.0,28.0
wiggian01,2023,37,82,45,0.45121951219512196,9.0,28.0
wiggian01,2024,71,82,11,0.8658536585365854,45.0,55.0
wilcocj01,2016,23,82,59,0.2804878048780488,,
willial03,2017,47,82,35,0.573170731707317,,
willibr03,2022,24,82,58,0.2926829268292683,,
willide01,2016,65,82,17,0.7926829268292683,,
willide01,2017,64,82,18,0.7804878048780488,17.0,17.0
willide02,2016,80,82,2,0.975609756097561,,
willide02,2017,50,82,32,0.6097560975609756,2.0,2.0
willigr01,2020,69,72,3,0.9583333333333334,,
willigr01,2021,63,72,9,0.875,3.0,3.0
willigr01,2022,77,82,5,0.9390243902439024,9.0,12.0
willigr01,2023,79,82,3,0.9634146341463414,5.0,17.0
willigr01,2024,76,82,6,0.926829268292683,3.0,17.0
willija06,2023,75,82,7,0.9146341463414634,,
willija06,2024,71,82,11,0.8658536585365854,7.0,7.0
willija07,2023,49,82,33,0.5975609756097561,,
willija07,2024,69,82,13,0.8414634146341463,33.0,33.0
willije02,2024,22,82,60,0.2682926829268293,,
willijo04,2019,24,82,58,0.2926829268292683,,
willike04,2019,46,82,36,0.5609756097560976,,
willike04,2020,39,72,33,0.5416666666666666,36.0,36.0
willike04,2021,66,72,6,0.9166666666666666,33.0,69.0
willike04,2022,49,82,33,0.5975609756097561,6.0,75.0
willike04,2023,53,82,29,0.6463414634146342,33.0,72.0
willike04,2024,69,82,13,0.8414634146341463,29.0,68.0
willima02,2016,81,82,1,0.9878048780487805,,
willima02,2017,76,82,6,0.926829268292683,1.0,1.0
willima02,2018,78,82,4,0.9512195121951219,6.0,7.0
willima02,2019,75,82,7,0.9146341463414634,4.0,11.0
willima02,2020,58,72,14,0.8055555555555556,7.0,17.0
willima07,2023,43,82,39,0.524390243902439,,
willipa01,2021,71,72,1,0.9861111111111112,,
willipa01,2023,82,82,0,1.0,1.0,1.0
willipa01,2024,43,82,39,0.524390243902439,0.0,1.0
williro04,2019,32,82,50,0.3902439024390244,,
williro04,2020,29,72,43,0.4027777777777778,50.0,50.0
williro04,2021,52,72,20,0.7222222222222222,43.0,93.0
williro04,2022,61,82,21,0.7439024390243902,20.0,113.0
williro04,2023,35,82,47,0.4268292682926829,21.0,84.0
willitr02,2017,30,82,52,0.36585365853658536,,
willitr02,2018,21,82,61,0.25609756097560976,52.0,52.0
willivi01,2024,52,82,30,0.6341463414634146,,
willizi01,2020,24,72,48,0.3333333333333333,,
willizi01,2021,61,72,11,0.8472222222222222,48.0,48.0
willizi01,2023,29,82,53,0.35365853658536583,11.0,59.0
willizi01,2024,70,82,12,0.8536585365853658,53.0,112.0
willizi02,2022,62,82,20,0.7560975609756098,,
willizi02,2023,37,82,45,0.45121951219512196,20.0,20.0
willizi02,2024,51,82,31,0.6219512195121951,45.0,65.0
wilsodj01,2019,48,82,34,0.5853658536585366,,
wilsodj01,2020,37,72,35,0.5138888888888888,34.0,34.0
wilsodj01,2021,35,72,37,0.4861111111111111,35.0,69.0
wilsoja03,2024,43,82,39,0.524390243902439,,
windldy01,2021,31,72,41,0.4305555555555556,,
windldy01,2022,50,82,32,0.6097560975609756,41.0,41.0
winslju01,2016,78,82,4,0.9512195121951219,,
winslju01,2018,68,82,14,0.8292682926829268,4.0,4.0
winslju01,2019,66,82,16,0.8048780487804879,14.0,18.0
winslju01,2021,26,72,46,0.3611111111111111,16.0,34.0
winslju01,2022,48,82,34,0.5853658536585366,46.0,76.0
winslju01,2023,29,82,53,0.35365853658536583,34.0,96.0
wisemja01,2021,39,72,33,0.5416666666666666,,
wisemja01,2023,45,82,37,0.5487804878048781,33.0,33.0
wisemja01,2024,63,82,19,0.7682926829268293,37.0,70.0
witheje01,2016,51,82,31,0.6219512195121951,,
witheje01,2017,51,82,31,0.6219512195121951,31.0,31.0
woodch01,2019,21,82,61,0.25609756097560976,,
woodch01,2020,62,72,10,0.8611111111111112,61.0,61.0
woodch01,2021,41,72,31,0.5694444444444444,10.0,71.0
woodch01,2022,68,82,14,0.8292682926829268,31.0,102.0
woodch01,2023,67,82,15,0.8170731707317073,14.0,55.0
woodch01,2024,50,82,32,0.6097560975609756,15.0,60.0
wrighbr03,2017,28,82,54,0.34146341463414637,,
wrighbr03,2018,28,82,54,0.34146341463414637,54.0,54.0
wrighde01,2016,27,82,55,0.32926829268292684,,
wrighde01,2017,27,82,55,0.32926829268292684,55.0,55.0
wrighde01,2018,69,82,13,0.8414634146341463,55.0,110.0
wrighde01,2019,75,82,7,0.9146341463414634,13.0,123.0
wrighde01,2020,73,72,0,1.0138888888888888,7.0,75.0
wrighde01,2021,63,72,9,0.875,0.0,20.0
wrighde01,2022,77,82,5,0.9390243902439024,9.0,16.0
wrighde01,2023,50,82,32,0.6097560975609756,5.0,14.0
wrighde01,2024,47,82,35,0.573170731707317,32.0,46.0
wrighmc01,2023,27,82,55,0.32926829268292684,,
yabusgu01,2018,33,82,49,0.4024390243902439,,
yabusgu01,2019,41,82,41,0.5,49.0,49.0
youngja01,2016,29,82,53,0.35365853658536583,,
youngja01,2017,29,82,53,0.35365853658536583,53.0,53.0
youngni01,2016,54,82,28,0.6585365853658537,,
youngni01,2017,60,82,22,0.7317073170731707,28.0,28.0
youngni01,2018,80,82,2,0.975609756097561,22.0,50.0
youngth01,2016,73,82,9,0.8902439024390244,,
youngth01,2017,74,82,8,0.9024390243902439,9.0,9.0
youngth01,2018,81,82,1,0.9878048780487805,8.0,17.0
youngth01,2019,81,82,1,0.9878048780487805,1.0,18.0
youngth01,2020,64,72,8,0.8888888888888888,1.0,10.0
youngth01,2021,68,72,4,0.9444444444444444,8.0,10.0
youngth01,2022,52,82,30,0.6341463414634146,4.0,13.0
youngth01,2023,54,82,28,0.6585365853658537,30.0,42.0
youngth01,2024,33,82,49,0.4024390243902439,28.0,62.0
youngtr01,2019,81,82,1,0.9878048780487805,,
youngtr01,2020,60,72,12,0.8333333333333334,1.0,1.0
youngtr01,2021,63,72,9,0.875,12.0,13.0
youngtr01,2022,76,82,6,0.926829268292683,9.0,22.0
youngtr01,2023,73,82,9,0.8902439024390244,6.0,27.0
youngtr01,2024,54,82,28,0.6585365853658537,9.0,24.0
yurtsom01,2022,56,82,26,0.6829268292682927,,
yurtsom01,2024,48,82,34,0.5853658536585366,26.0,26.0
zelleco01,2016,73,82,9,0.8902439024390244,,
zelleco01,2017,62,82,20,0.7560975609756098,9.0,9.0
zelleco01,2018,33,82,49,0.4024390243902439,20.0,29.0
zelleco01,2019,49,82,33,0.5975609756097561,49.0,78.0
zelleco01,2020,58,72,14,0.8055555555555556,33.0,102.0
zelleco01,2021,48,72,24,0.6666666666666666,14.0,96.0
zelleco01,2022,27,82,55,0.32926829268292684,24.0,71.0
zelleco01,2024,43,82,39,0.524390243902439,55.0,93.0
zellety01,2016,60,82,22,0.7317073170731707,,
zellety01,2017,51,82,31,0.6219512195121951,22.0,22.0
zellety01,2018,66,82,16,0.8048780487804879,31.0,53.0
zipsepa01,2017,44,82,38,0.5365853658536586,,
zipsepa01,2018,54,82,28,0.6585365853658537,38.0,38.0
zizican01,2018,32,82,50,0.3902439024390244,,
zizican01,2019,59,82,23,0.7195121951219512,50.0,50.0
zizican01,2020,22,72,50,0.3055555555555556,23.0,73.0
zubaciv01,2017,38,82,44,0.4634146341463415,,
zubaciv01,2018,43,82,39,0.524390243902439,44.0,44.0
zubaciv01,2019,59,82,23,0.7195121951219512,39.0,83.0
zubaciv01,2020,72,72,0,1.0,23.0,106.0
zubaciv01,2021,72,72,0,1.0,0.0,62.0
zubaciv01,2022,76,82,6,0.926829268292683,0.0,23.0
zubaciv01,2023,76,82,6,0.926829268292683,6.0,6.0
zubaciv01,2024,68,82,14,0.8292682926829268,6.0,12.0
